Plot Title: 9811661,,,,,,,
#,"Date Time, GMT-05:00","Date Time, GMT-05:00","Abs Pres, Pa (LGR S/N: 9811661, SEN S/N: 9811661)","Temp, °C (LGR S/N: 9811661, SEN S/N: 9811661)","Batt, V (LGR S/N: 9811661, SEN S/N: 9811661)",Coupler Detached (LGR S/N: 9811661),End Of File (LGR S/N: 9811661)
373,12/14/2011,20:02:00,1.40214E+13,20.329,3.48,,
374,12/14/2011,20:02:20,1.4017E+13,20.329,3.48,,
375,12/14/2011,20:02:40,1.4017E+13,20.329,3.48,,
376,12/14/2011,20:03:00,1.4017E+13,20.329,3.48,,
377,12/14/2011,20:03:20,1.4017E+13,20.329,3.48,,
378,12/14/2011,20:03:40,1.4017E+13,20.329,3.48,,
379,12/14/2011,20:04:00,1.4017E+13,20.329,3.48,,
380,12/14/2011,20:04:20,1.40258E+13,20.329,3.48,,
381,12/14/2011,20:04:40,1.40214E+13,20.329,3.48,,
382,12/14/2011,20:05:00,1.40214E+13,20.329,3.48,,
383,12/14/2011,20:05:20,1.4017E+13,20.329,3.48,,
384,12/14/2011,20:05:40,1.4017E+13,20.329,3.48,,
385,12/14/2011,20:06:00,1.4017E+13,20.329,3.48,,
386,12/14/2011,20:06:20,1.40214E+13,20.329,3.48,,
387,12/14/2011,20:06:40,1.4017E+13,20.329,3.48,,
388,12/14/2011,20:07:00,1.40214E+13,20.329,3.48,,
389,12/14/2011,20:07:20,1.40214E+13,20.329,3.48,,
390,12/14/2011,20:07:40,1.4017E+13,20.329,3.48,,
