"Plot Title: RSAWI20170518"
"#","Date Time, GMT-06:00","Abs Pres, Pa (LGR S/N: 1126761, SEN S/N: 1126761)","Temp, °C (LGR S/N: 1126761, SEN S/N: 1126761)","Coupler Detached (LGR S/N: 1126761)","End Of File (LGR S/N: 1126761)"
363,05/18/17 11:36:02 AM,76556,10.161,,
364,05/18/17 11:36:03 AM,76556,10.161,,
365,05/18/17 11:36:04 AM,76539,10.161,,
366,05/18/17 11:36:05 AM,76525,10.259,,
367,05/18/17 11:36:06 AM,76509,10.259,,
368,05/18/17 11:36:07 AM,76525,10.259,,
369,05/18/17 11:36:08 AM,76575,10.259,,
370,05/18/17 11:36:09 AM,76577,10.357,,
371,05/18/17 11:36:10 AM,76627,10.357,,
372,05/18/17 11:36:11 AM,76676,10.357,,
373,05/18/17 11:36:12 AM,76693,10.357,,
374,05/18/17 11:36:13 AM,76726,10.357,,
375,05/18/17 11:36:14 AM,76726,10.357,,
376,05/18/17 11:36:15 AM,76709,10.357,,
377,05/18/17 11:36:16 AM,76693,10.357,,
378,05/18/17 11:36:17 AM,76726,10.357,,
379,05/18/17 11:36:18 AM,76740,10.259,,
380,05/18/17 11:36:19 AM,76789,10.259,,
381,05/18/17 11:36:20 AM,76820,10.161,,
382,05/18/17 11:36:21 AM,76833,10.063,,
383,05/18/17 11:36:22 AM,76820,10.161,,
384,05/18/17 11:36:23 AM,76803,10.161,,
385,05/18/17 11:36:24 AM,76822,10.259,,
386,05/18/17 11:36:25 AM,76792,10.357,,
387,05/18/17 11:36:26 AM,76742,10.357,,
388,05/18/17 11:36:27 AM,76695,10.455,,
389,05/18/17 11:36:28 AM,76662,10.455,,
390,05/18/17 11:36:29 AM,76615,10.553,,
391,05/18/17 11:36:30 AM,76582,10.553,,
392,05/18/17 11:36:31 AM,76601,10.651,,
393,05/18/17 11:36:32 AM,76618,10.651,,
394,05/18/17 11:36:33 AM,76653,10.748,,
395,05/18/17 11:36:34 AM,76703,10.748,,
396,05/18/17 11:36:35 AM,76769,10.748,,
397,05/18/17 11:36:36 AM,76804,10.846,,
398,05/18/17 11:36:37 AM,76804,10.846,,
399,05/18/17 11:36:38 AM,76771,10.846,,
400,05/18/17 11:36:39 AM,76738,10.846,,
401,05/18/17 11:36:40 AM,76722,10.846,,
402,05/18/17 11:36:41 AM,76703,10.748,,
403,05/18/17 11:36:42 AM,76719,10.748,,
404,05/18/17 11:36:43 AM,76719,10.748,,
405,05/18/17 11:36:44 AM,76717,10.651,,
